Latitude,Longitude,Gate-Name
173.13,98.505,
173.13,99.5,
173.13,100.495,
173.13,101.49,
173.13,102.485,
173.13,103.48,
173.13,104.475,
173.13,105.47,
173.13,106.465,
173.13,107.46,
173.13,108.455,
173.13,109.45,
173.13,110.445,
173.13,111.44,
173.13,112.435,
173.13,113.43,
173.13,114.425,
173.13,115.42,
173.13,116.415,
173.13,117.41,
173.13,118.405,
173.13,119.4,
173.13,120.395,
173.13,121.39,
173.13,122.385,
173.13,123.38,
173.13,124.375,
173.13,125.37,
173.13,126.365,
173.13,127.36,
173.13,128.355,
173.13,129.35,
173.13,130.345,
173.13,131.34,
173.13,132.335,
173.13,133.33,
173.13,134.325,
173.13,135.32,
173.13,136.315,
173.13,137.31,
173.13,138.305,
173.13,139.3,
173.13,140.295,
173.13,141.29,
173.13,142.285,
173.13,143.28,
173.13,144.275,
173.13,145.27,
173.13,146.265,
173.13,147.26,
173.13,148.255,
173.13,149.25,
173.13,150.245,
173.13,151.24,
173.13,152.235,
173.13,153.23,
173.13,154.225,
173.13,155.22,
173.13,156.215,
173.13,157.21,
173.13,158.205,
173.13,159.2,
173.13,160.195,
173.13,161.19,
173.13,162.185,
173.13,163.18,
173.13,164.175,
173.13,165.17,
173.13,166.165,
173.13,167.16,
173.13,168.155,
173.13,169.15,
173.13,170.145,
173.13,171.14,
173.13,172.135,
173.13,173.13,
173.13,174.125,
173.13,175.12,
173.13,176.115,
173.13,177.11,
173.13,178.105,
173.13,179.1,
173.13,180.095,
173.13,181.09,
173.13,182.085,
173.13,183.08,
173.13,184.075,
173.13,185.07,
173.13,186.065,
173.13,187.06,
173.13,188.055,
173.13,189.05,
173.13,190.045,
173.13,191.04,
173.13,192.035,
173.13,193.03,
173.13,194.025,
173.13,195.02,
173.13,196.015,
173.13,197.01,
173.13,198.005,
174.125,0,
174.125,0.995,
174.125,1.99,
174.125,2.985,
174.125,3.98,
174.125,4.975,
174.125,5.97,
174.125,6.965,
174.125,7.96,
174.125,8.955,
174.125,9.95,
174.125,10.945,
174.125,11.94,
174.125,12.935,
174.125,13.93,
174.125,14.925,
174.125,15.92,
174.125,16.915,
174.125,17.91,
174.125,18.905,
174.125,19.9,
174.125,20.895,
174.125,21.89,
174.125,22.885,
174.125,23.88,
174.125,24.875,
174.125,25.87,
174.125,26.865,
174.125,27.86,
174.125,28.855,
174.125,29.85,
174.125,30.845,
174.125,31.84,
174.125,32.835,
174.125,33.83,
174.125,34.825,
174.125,35.82,
174.125,36.815,
174.125,37.81,
174.125,38.805,
174.125,39.8,
174.125,40.795,
174.125,41.79,
174.125,42.785,
174.125,43.78,
174.125,44.775,
174.125,45.77,
174.125,46.765,
174.125,47.76,
174.125,48.755,
174.125,49.75,
174.125,50.745,
174.125,51.74,
174.125,52.735,
174.125,53.73,
174.125,54.725,
174.125,55.72,
174.125,56.715,
174.125,57.71,
174.125,58.705,
174.125,59.7,
174.125,60.695,
174.125,61.69,
174.125,62.685,
174.125,63.68,
174.125,64.675,
174.125,65.67,
174.125,66.665,
174.125,67.66,
174.125,68.655,
174.125,69.65,
174.125,70.645,
174.125,71.64,
174.125,72.635,
174.125,73.63,
174.125,74.625,
174.125,75.62,
174.125,76.615,
174.125,77.61,
174.125,78.605,
174.125,79.6,
174.125,80.595,
174.125,81.59,
174.125,82.585,
174.125,83.58,
174.125,84.575,
174.125,85.57,
174.125,86.565,
174.125,87.56,
174.125,88.555,
174.125,89.55,
174.125,90.545,
174.125,91.54,
174.125,92.535,
174.125,93.53,
174.125,94.525,
174.125,95.52,
174.125,96.515,
174.125,97.51,
174.125,98.505,
174.125,99.5,
174.125,100.495,
174.125,101.49,
174.125,102.485,
174.125,103.48,
174.125,104.475,
174.125,105.47,
174.125,106.465,
174.125,107.46,
174.125,108.455,
174.125,109.45,
174.125,110.445,
174.125,111.44,
174.125,112.435,
174.125,113.43,
174.125,114.425,
174.125,115.42,
174.125,116.415,
174.125,117.41,
174.125,118.405,
174.125,119.4,
174.125,120.395,
174.125,121.39,
174.125,122.385,
174.125,123.38,
174.125,124.375,
174.125,125.37,
174.125,126.365,
174.125,127.36,
174.125,128.355,
174.125,129.35,
174.125,130.345,
174.125,131.34,
174.125,132.335,
174.125,133.33,
174.125,134.325,
174.125,135.32,
174.125,136.315,
174.125,137.31,
174.125,138.305,
174.125,139.3,
174.125,140.295,
174.125,141.29,
174.125,142.285,
174.125,143.28,
174.125,144.275,
174.125,145.27,
174.125,146.265,
174.125,147.26,
174.125,148.255,
174.125,149.25,
174.125,150.245,
174.125,151.24,
174.125,152.235,
174.125,153.23,
174.125,154.225,
174.125,155.22,
174.125,156.215,
174.125,157.21,
174.125,158.205,
174.125,159.2,
174.125,160.195,
174.125,161.19,
174.125,162.185,
174.125,163.18,
174.125,164.175,
174.125,165.17,
174.125,166.165,
174.125,167.16,
174.125,168.155,
174.125,169.15,
174.125,170.145,
174.125,171.14,
174.125,172.135,
174.125,173.13,
174.125,174.125,
174.125,175.12,
174.125,176.115,
174.125,177.11,
174.125,178.105,
174.125,179.1,
174.125,180.095,
174.125,181.09,
174.125,182.085,
174.125,183.08,
174.125,184.075,
174.125,185.07,
174.125,186.065,
174.125,187.06,
174.125,188.055,
174.125,189.05,
174.125,190.045,
174.125,191.04,
174.125,192.035,
174.125,193.03,
174.125,194.025,
174.125,195.02,
174.125,196.015,
174.125,197.01,
174.125,198.005,
175.12,0,
175.12,0.995,
175.12,1.99,
175.12,2.985,
175.12,3.98,
175.12,4.975,
175.12,5.97,
175.12,6.965,
175.12,7.96,
175.12,8.955,
175.12,9.95,
175.12,10.945,
175.12,11.94,
175.12,12.935,
175.12,13.93,
175.12,14.925,
175.12,15.92,
175.12,16.915,
175.12,17.91,
175.12,18.905,
175.12,19.9,
175.12,20.895,
175.12,21.89,
175.12,22.885,
175.12,23.88,
175.12,24.875,
175.12,25.87,
175.12,26.865,
175.12,27.86,
175.12,28.855,
175.12,29.85,
175.12,30.845,
175.12,31.84,
175.12,32.835,
175.12,33.83,
175.12,34.825,
175.12,35.82,
175.12,36.815,
175.12,37.81,
175.12,38.805,
175.12,39.8,
175.12,40.795,
175.12,41.79,
175.12,42.785,
175.12,43.78,
175.12,44.775,
175.12,45.77,
175.12,46.765,
175.12,47.76,
175.12,48.755,
175.12,49.75,
175.12,50.745,
175.12,51.74,
175.12,52.735,
175.12,53.73,
175.12,54.725,
175.12,55.72,
175.12,56.715,
175.12,57.71,
175.12,58.705,
175.12,59.7,
175.12,60.695,
175.12,61.69,
175.12,62.685,
175.12,63.68,
175.12,64.675,
175.12,65.67,
175.12,66.665,
175.12,67.66,
175.12,68.655,
175.12,69.65,
175.12,70.645,
175.12,71.64,
175.12,72.635,
175.12,73.63,
175.12,74.625,
175.12,75.62,
175.12,76.615,
175.12,77.61,
175.12,78.605,
175.12,79.6,
175.12,80.595,
175.12,81.59,
175.12,82.585,
175.12,83.58,
175.12,84.575,
175.12,85.57,
175.12,86.565,
175.12,87.56,
175.12,88.555,
175.12,89.55,
175.12,90.545,
175.12,91.54,
175.12,92.535,
175.12,93.53,
175.12,94.525,
175.12,95.52,
175.12,96.515,
175.12,97.51,
175.12,98.505,
175.12,99.5,
175.12,100.495,
175.12,101.49,
175.12,102.485,
175.12,103.48,
175.12,104.475,
175.12,105.47,
175.12,106.465,
175.12,107.46,
175.12,108.455,
175.12,109.45,
175.12,110.445,
175.12,111.44,
175.12,112.435,
175.12,113.43,
175.12,114.425,
175.12,115.42,
175.12,116.415,
175.12,117.41,
175.12,118.405,
175.12,119.4,
175.12,120.395,
175.12,121.39,
175.12,122.385,
175.12,123.38,
175.12,124.375,
175.12,125.37,
175.12,126.365,
175.12,127.36,
175.12,128.355,
175.12,129.35,
175.12,130.345,
175.12,131.34,
175.12,132.335,
175.12,133.33,
175.12,134.325,
175.12,135.32,
175.12,136.315,
175.12,137.31,
175.12,138.305,
175.12,139.3,
175.12,140.295,
175.12,141.29,
175.12,142.285,
175.12,143.28,
175.12,144.275,
175.12,145.27,
175.12,146.265,
175.12,147.26,
175.12,148.255,
175.12,149.25,
175.12,150.245,
175.12,151.24,
175.12,152.235,
175.12,153.23,
175.12,154.225,
175.12,155.22,
175.12,156.215,
175.12,157.21,
175.12,158.205,
175.12,159.2,
175.12,160.195,
175.12,161.19,
175.12,162.185,
175.12,163.18,
175.12,164.175,
175.12,165.17,
175.12,166.165,
175.12,167.16,
175.12,168.155,
175.12,169.15,
175.12,170.145,
175.12,171.14,
175.12,172.135,
175.12,173.13,
175.12,174.125,
175.12,175.12,
175.12,176.115,
175.12,177.11,
175.12,178.105,
175.12,179.1,
175.12,180.095,
175.12,181.09,
175.12,182.085,
175.12,183.08,
175.12,184.075,
175.12,185.07,
175.12,186.065,
175.12,187.06,
175.12,188.055,
175.12,189.05,
175.12,190.045,
175.12,191.04,
175.12,192.035,
175.12,193.03,
175.12,194.025,
175.12,195.02,
175.12,196.015,
175.12,197.01,
175.12,198.005,
176.115,0,
176.115,0.995,
176.115,1.99,
176.115,2.985,
176.115,3.98,
176.115,4.975,
176.115,5.97,
176.115,6.965,
176.115,7.96,
176.115,8.955,
176.115,9.95,
176.115,10.945,
176.115,11.94,
176.115,12.935,
176.115,13.93,
176.115,14.925,
176.115,15.92,
176.115,16.915,
176.115,17.91,
176.115,18.905,
176.115,19.9,
176.115,20.895,
176.115,21.89,
176.115,22.885,
176.115,23.88,
176.115,24.875,
176.115,25.87,
176.115,26.865,
176.115,27.86,
176.115,28.855,
176.115,29.85,
176.115,30.845,
176.115,31.84,
176.115,32.835,
176.115,33.83,
176.115,34.825,
176.115,35.82,
176.115,36.815,
176.115,37.81,
176.115,38.805,
176.115,39.8,
176.115,40.795,
176.115,41.79,
176.115,42.785,
176.115,43.78,
176.115,44.775,
176.115,45.77,
176.115,46.765,
176.115,47.76,
176.115,48.755,
176.115,49.75,
176.115,50.745,
176.115,51.74,
176.115,52.735,
176.115,53.73,
176.115,54.725,
176.115,55.72,
176.115,56.715,
176.115,57.71,
176.115,58.705,
176.115,59.7,
176.115,60.695,
176.115,61.69,
176.115,62.685,
176.115,63.68,
176.115,64.675,
176.115,65.67,
176.115,66.665,
176.115,67.66,
176.115,68.655,
176.115,69.65,
176.115,70.645,
176.115,71.64,
176.115,72.635,
176.115,73.63,
176.115,74.625,
176.115,75.62,
176.115,76.615,
176.115,77.61,
176.115,78.605,
176.115,79.6,
176.115,80.595,
176.115,81.59,
176.115,82.585,
176.115,83.58,
176.115,84.575,
176.115,85.57,
176.115,86.565,
176.115,87.56,
176.115,88.555,
176.115,89.55,
176.115,90.545,
176.115,91.54,
176.115,92.535,
176.115,93.53,
176.115,94.525,
176.115,95.52,
176.115,96.515,
176.115,97.51,
176.115,98.505,
176.115,99.5,
176.115,100.495,
176.115,101.49,
176.115,102.485,
176.115,103.48,
176.115,104.475,
176.115,105.47,
176.115,106.465,
176.115,107.46,
176.115,108.455,
176.115,109.45,
176.115,110.445,
176.115,111.44,
176.115,112.435,
176.115,113.43,
176.115,114.425,
176.115,115.42,
176.115,116.415,
176.115,117.41,
176.115,118.405,
176.115,119.4,
176.115,120.395,
176.115,121.39,
176.115,122.385,
176.115,123.38,
176.115,124.375,
176.115,125.37,
176.115,126.365,
176.115,127.36,
176.115,128.355,
176.115,129.35,
176.115,130.345,
176.115,131.34,
176.115,132.335,
176.115,133.33,
176.115,134.325,
176.115,135.32,
176.115,136.315,
176.115,137.31,
176.115,138.305,
176.115,139.3,
176.115,140.295,
176.115,141.29,
176.115,142.285,
176.115,143.28,
176.115,144.275,
176.115,145.27,
176.115,146.265,
176.115,147.26,
176.115,148.255,
176.115,149.25,
176.115,150.245,
176.115,151.24,
176.115,152.235,
176.115,153.23,
176.115,154.225,
176.115,155.22,
176.115,156.215,
176.115,157.21,
176.115,158.205,
176.115,159.2,
176.115,160.195,
176.115,161.19,
176.115,162.185,
176.115,163.18,
176.115,164.175,
176.115,165.17,
176.115,166.165,
176.115,167.16,
176.115,168.155,
176.115,169.15,
176.115,170.145,
176.115,171.14,
176.115,172.135,
176.115,173.13,
176.115,174.125,
176.115,175.12,
176.115,176.115,
176.115,177.11,
176.115,178.105,
176.115,179.1,
176.115,180.095,
176.115,181.09,
176.115,182.085,
176.115,183.08,
176.115,184.075,
176.115,185.07,
176.115,186.065,
176.115,187.06,
176.115,188.055,
176.115,189.05,
176.115,190.045,
176.115,191.04,
176.115,192.035,
176.115,193.03,
176.115,194.025,
176.115,195.02,
176.115,196.015,
176.115,197.01,
176.115,198.005,
177.11,0,
177.11,0.995,
177.11,1.99,
177.11,2.985,
177.11,3.98,
177.11,4.975,
177.11,5.97,
177.11,6.965,
177.11,7.96,
177.11,8.955,
177.11,9.95,
177.11,10.945,
177.11,11.94,
177.11,12.935,
177.11,13.93,
177.11,14.925,
177.11,15.92,
177.11,16.915,
177.11,17.91,
177.11,18.905,
177.11,19.9,
177.11,20.895,
177.11,21.89,
177.11,22.885,
177.11,23.88,
177.11,24.875,
177.11,25.87,
177.11,26.865,
177.11,27.86,
177.11,28.855,
177.11,29.85,
177.11,30.845,
177.11,31.84,
177.11,32.835,
177.11,33.83,
177.11,34.825,
177.11,35.82,
177.11,36.815,
177.11,37.81,
177.11,38.805,
177.11,39.8,
177.11,40.795,
177.11,41.79,
177.11,42.785,
177.11,43.78,
177.11,44.775,
177.11,45.77,
177.11,46.765,
177.11,47.76,
177.11,48.755,
177.11,49.75,
177.11,50.745,
177.11,51.74,
177.11,52.735,
177.11,53.73,
177.11,54.725,
177.11,55.72,
177.11,56.715,
177.11,57.71,
177.11,58.705,
177.11,59.7,
177.11,60.695,
177.11,61.69,
177.11,62.685,
177.11,63.68,
177.11,64.675,
177.11,65.67,
177.11,66.665,
177.11,67.66,
177.11,68.655,
177.11,69.65,
177.11,70.645,
177.11,71.64,
177.11,72.635,
177.11,73.63,
177.11,74.625,
177.11,75.62,
177.11,76.615,
177.11,77.61,
177.11,78.605,
177.11,79.6,
177.11,80.595,
177.11,81.59,
177.11,82.585,
177.11,83.58,
177.11,84.575,
177.11,85.57,
177.11,86.565,
177.11,87.56,
177.11,88.555,
177.11,89.55,
177.11,90.545,
177.11,91.54,
177.11,92.535,
177.11,93.53,
177.11,94.525,
177.11,95.52,
177.11,96.515,
177.11,97.51,
177.11,98.505,
177.11,99.5,
177.11,100.495,
177.11,101.49,
177.11,102.485,
177.11,103.48,
177.11,104.475,
177.11,105.47,
177.11,106.465,
177.11,107.46,
177.11,108.455,
177.11,109.45,
177.11,110.445,
177.11,111.44,
177.11,112.435,
177.11,113.43,
177.11,114.425,
177.11,115.42,
177.11,116.415,
177.11,117.41,
177.11,118.405,
177.11,119.4,
177.11,120.395,
177.11,121.39,
177.11,122.385,
177.11,123.38,
177.11,124.375,
177.11,125.37,
177.11,126.365,
177.11,127.36,
177.11,128.355,
177.11,129.35,
177.11,130.345,
177.11,131.34,
177.11,132.335,
177.11,133.33,
177.11,134.325,
177.11,135.32,
177.11,136.315,
177.11,137.31,
177.11,138.305,
177.11,139.3,
177.11,140.295,
177.11,141.29,
177.11,142.285,
177.11,143.28,
177.11,144.275,
177.11,145.27,
177.11,146.265,
177.11,147.26,
177.11,148.255,
177.11,149.25,
177.11,150.245,
177.11,151.24,
177.11,152.235,
177.11,153.23,
177.11,154.225,
177.11,155.22,
177.11,156.215,
177.11,157.21,
177.11,158.205,
177.11,159.2,
177.11,160.195,
177.11,161.19,
177.11,162.185,
177.11,163.18,
177.11,164.175,
177.11,165.17,
177.11,166.165,
177.11,167.16,
177.11,168.155,
177.11,169.15,
177.11,170.145,
177.11,171.14,
177.11,172.135,
177.11,173.13,
177.11,174.125,
177.11,175.12,
177.11,176.115,
177.11,177.11,
177.11,178.105,
177.11,179.1,
177.11,180.095,
177.11,181.09,
177.11,182.085,
177.11,183.08,
177.11,184.075,
177.11,185.07,
177.11,186.065,
177.11,187.06,
177.11,188.055,
177.11,189.05,
177.11,190.045,
177.11,191.04,
177.11,192.035,
177.11,193.03,
177.11,194.025,
177.11,195.02,
177.11,196.015,
177.11,197.01,
177.11,198.005,
178.105,0,
178.105,0.995,
178.105,1.99,
178.105,2.985,
178.105,3.98,
178.105,4.975,
178.105,5.97,
178.105,6.965,
178.105,7.96,
178.105,8.955,
178.105,9.95,
178.105,10.945,
178.105,11.94,
178.105,12.935,
178.105,13.93,
178.105,14.925,
178.105,15.92,
178.105,16.915,
178.105,17.91,
178.105,18.905,
178.105,19.9,
178.105,20.895,
178.105,21.89,
178.105,22.885,
178.105,23.88,
178.105,24.875,
178.105,25.87,
178.105,26.865,
178.105,27.86,
178.105,28.855,
178.105,29.85,
178.105,30.845,
178.105,31.84,
178.105,32.835,
178.105,33.83,
178.105,34.825,
178.105,35.82,
178.105,36.815,
178.105,37.81,
178.105,38.805,
178.105,39.8,
178.105,40.795,
178.105,41.79,
178.105,42.785,
178.105,43.78,
178.105,44.775,
178.105,45.77,
178.105,46.765,
178.105,47.76,
178.105,48.755,
178.105,49.75,
178.105,50.745,
178.105,51.74,
178.105,52.735,
178.105,53.73,
178.105,54.725,
178.105,55.72,
178.105,56.715,
178.105,57.71,
178.105,58.705,
178.105,59.7,
178.105,60.695,
178.105,61.69,
178.105,62.685,
178.105,63.68,
178.105,64.675,
178.105,65.67,
178.105,66.665,
178.105,67.66,
178.105,68.655,
178.105,69.65,
178.105,70.645,
178.105,71.64,
178.105,72.635,
178.105,73.63,
178.105,74.625,
178.105,75.62,
178.105,76.615,
178.105,77.61,
178.105,78.605,
178.105,79.6,
178.105,80.595,
178.105,81.59,
178.105,82.585,
178.105,83.58,
178.105,84.575,
178.105,85.57,
178.105,86.565,
178.105,87.56,
178.105,88.555,
178.105,89.55,
178.105,90.545,
178.105,91.54,
178.105,92.535,
178.105,93.53,
178.105,94.525,
178.105,95.52,
178.105,96.515,
178.105,97.51,
178.105,98.505,
178.105,99.5,
178.105,100.495,
178.105,101.49,
178.105,102.485,
178.105,103.48,
178.105,104.475,
178.105,105.47,
178.105,106.465,
178.105,107.46,
178.105,108.455,
178.105,109.45,
178.105,110.445,
178.105,111.44,
178.105,112.435,
178.105,113.43,
178.105,114.425,
178.105,115.42,
178.105,116.415,
178.105,117.41,
178.105,118.405,
178.105,119.4,
178.105,120.395,
178.105,121.39,
178.105,122.385,
178.105,123.38,
178.105,124.375,
178.105,125.37,
178.105,126.365,
178.105,127.36,
178.105,128.355,
178.105,129.35,
178.105,130.345,
178.105,131.34,
178.105,132.335,
178.105,133.33,
178.105,134.325,
178.105,135.32,
178.105,136.315,
178.105,137.31,
178.105,138.305,
178.105,139.3,
178.105,140.295,
178.105,141.29,
178.105,142.285,
178.105,143.28,
178.105,144.275,
178.105,145.27,
178.105,146.265,
178.105,147.26,
178.105,148.255,
178.105,149.25,
178.105,150.245,
178.105,151.24,
178.105,152.235,
178.105,153.23,
178.105,154.225,
178.105,155.22,
178.105,156.215,
178.105,157.21,
178.105,158.205,
178.105,159.2,
178.105,160.195,
178.105,161.19,
178.105,162.185,
178.105,163.18,
178.105,164.175,
178.105,165.17,
178.105,166.165,
178.105,167.16,
178.105,168.155,
178.105,169.15,
178.105,170.145,
178.105,171.14,
178.105,172.135,
178.105,173.13,
178.105,174.125,
178.105,175.12,
178.105,176.115,
178.105,177.11,
178.105,178.105,
178.105,179.1,
178.105,180.095,
178.105,181.09,
178.105,182.085,
178.105,183.08,
178.105,184.075,
178.105,185.07,
178.105,186.065,
178.105,187.06,
178.105,188.055,
178.105,189.05,
178.105,190.045,
178.105,191.04,
178.105,192.035,
178.105,193.03,
178.105,194.025,
178.105,195.02,
178.105,196.015,
178.105,197.01,
178.105,198.005,
179.1,0,
179.1,0.995,
179.1,1.99,
179.1,2.985,
179.1,3.98,
179.1,4.975,
179.1,5.97,
179.1,6.965,
179.1,7.96,
179.1,8.955,
179.1,9.95,
179.1,10.945,
179.1,11.94,
179.1,12.935,
179.1,13.93,
179.1,14.925,
179.1,15.92,
179.1,16.915,
179.1,17.91,
179.1,18.905,
179.1,19.9,
179.1,20.895,
179.1,21.89,
179.1,22.885,
179.1,23.88,
179.1,24.875,
179.1,25.87,
179.1,26.865,
179.1,27.86,
179.1,28.855,
179.1,29.85,
179.1,30.845,
179.1,31.84,
179.1,32.835,
179.1,33.83,
179.1,34.825,
179.1,35.82,
179.1,36.815,
179.1,37.81,
179.1,38.805,
179.1,39.8,
179.1,40.795,
179.1,41.79,
179.1,42.785,
179.1,43.78,
179.1,44.775,
179.1,45.77,
179.1,46.765,
179.1,47.76,
179.1,48.755,
179.1,49.75,
179.1,50.745,
179.1,51.74,
179.1,52.735,
179.1,53.73,
179.1,54.725,camping7
179.1,55.72,
179.1,56.715,
179.1,57.71,
179.1,58.705,
179.1,59.7,
179.1,60.695,
179.1,61.69,
179.1,62.685,
179.1,63.68,
179.1,64.675,
179.1,65.67,
179.1,66.665,
179.1,67.66,
179.1,68.655,
179.1,69.65,
179.1,70.645,
179.1,71.64,
179.1,72.635,
179.1,73.63,
179.1,74.625,
179.1,75.62,
179.1,76.615,
179.1,77.61,
179.1,78.605,
179.1,79.6,
179.1,80.595,
179.1,81.59,
179.1,82.585,
179.1,83.58,
179.1,84.575,
179.1,85.57,
179.1,86.565,
179.1,87.56,
179.1,88.555,
179.1,89.55,
179.1,90.545,
179.1,91.54,
179.1,92.535,
179.1,93.53,
179.1,94.525,
179.1,95.52,
179.1,96.515,
179.1,97.51,
179.1,98.505,
179.1,99.5,
179.1,100.495,
179.1,101.49,
179.1,102.485,
179.1,103.48,
179.1,104.475,
179.1,105.47,
179.1,106.465,
179.1,107.46,
179.1,108.455,
179.1,109.45,
179.1,110.445,
179.1,111.44,
179.1,112.435,
179.1,113.43,
179.1,114.425,
179.1,115.42,
179.1,116.415,
179.1,117.41,
179.1,118.405,
179.1,119.4,
179.1,120.395,
179.1,121.39,
179.1,122.385,
179.1,123.38,
179.1,124.375,
179.1,125.37,
179.1,126.365,
179.1,127.36,
179.1,128.355,
179.1,129.35,
179.1,130.345,
179.1,131.34,
179.1,132.335,
179.1,133.33,
179.1,134.325,
179.1,135.32,
179.1,136.315,
179.1,137.31,
179.1,138.305,
179.1,139.3,
179.1,140.295,
179.1,141.29,
179.1,142.285,
179.1,143.28,
179.1,144.275,
179.1,145.27,
179.1,146.265,
179.1,147.26,
179.1,148.255,
179.1,149.25,
179.1,150.245,
179.1,151.24,
179.1,152.235,
179.1,153.23,
179.1,154.225,
179.1,155.22,
179.1,156.215,
179.1,157.21,
179.1,158.205,
179.1,159.2,
179.1,160.195,
179.1,161.19,
179.1,162.185,
179.1,163.18,
179.1,164.175,
179.1,165.17,
179.1,166.165,
179.1,167.16,
179.1,168.155,
179.1,169.15,
179.1,170.145,
179.1,171.14,
179.1,172.135,
179.1,173.13,
179.1,174.125,
179.1,175.12,
179.1,176.115,
179.1,177.11,
179.1,178.105,
179.1,179.1,
179.1,180.095,
179.1,181.09,
179.1,182.085,
179.1,183.08,
179.1,184.075,
179.1,185.07,
179.1,186.065,
179.1,187.06,
179.1,188.055,
179.1,189.05,
179.1,190.045,
179.1,191.04,
179.1,192.035,
179.1,193.03,
179.1,194.025,
179.1,195.02,
179.1,196.015,
179.1,197.01,
179.1,198.005,
180.095,0,
180.095,0.995,
180.095,1.99,
180.095,2.985,
180.095,3.98,
180.095,4.975,
180.095,5.97,
180.095,6.965,
180.095,7.96,
180.095,8.955,
180.095,9.95,
180.095,10.945,
180.095,11.94,
180.095,12.935,
180.095,13.93,
180.095,14.925,
180.095,15.92,
180.095,16.915,
180.095,17.91,
180.095,18.905,
180.095,19.9,
180.095,20.895,
180.095,21.89,
180.095,22.885,
180.095,23.88,
180.095,24.875,
180.095,25.87,
180.095,26.865,
180.095,27.86,
180.095,28.855,
180.095,29.85,
180.095,30.845,
180.095,31.84,
180.095,32.835,
180.095,33.83,
180.095,34.825,
180.095,35.82,
180.095,36.815,
180.095,37.81,
180.095,38.805,
180.095,39.8,
180.095,40.795,
180.095,41.79,
180.095,42.785,
180.095,43.78,
180.095,44.775,
180.095,45.77,
180.095,46.765,
180.095,47.76,
180.095,48.755,
180.095,49.75,
180.095,50.745,
180.095,51.74,
180.095,52.735,
180.095,53.73,
180.095,54.725,
180.095,55.72,
180.095,56.715,
180.095,57.71,
180.095,58.705,
180.095,59.7,
180.095,60.695,
180.095,61.69,
180.095,62.685,
180.095,63.68,
180.095,64.675,
180.095,65.67,
180.095,66.665,
180.095,67.66,
180.095,68.655,
180.095,69.65,
180.095,70.645,
180.095,71.64,
180.095,72.635,
180.095,73.63,
180.095,74.625,
180.095,75.62,
180.095,76.615,
180.095,77.61,
180.095,78.605,
180.095,79.6,
180.095,80.595,
180.095,81.59,
180.095,82.585,
180.095,83.58,
180.095,84.575,
180.095,85.57,
180.095,86.565,
180.095,87.56,
180.095,88.555,
180.095,89.55,
180.095,90.545,
180.095,91.54,
180.095,92.535,
180.095,93.53,
180.095,94.525,
180.095,95.52,
180.095,96.515,
180.095,97.51,
180.095,98.505,
180.095,99.5,
180.095,100.495,
180.095,101.49,
180.095,102.485,
180.095,103.48,
180.095,104.475,
180.095,105.47,
180.095,106.465,
180.095,107.46,
180.095,108.455,
180.095,109.45,
180.095,110.445,
180.095,111.44,
180.095,112.435,
180.095,113.43,
180.095,114.425,
180.095,115.42,
180.095,116.415,
180.095,117.41,
180.095,118.405,
180.095,119.4,
180.095,120.395,
180.095,121.39,
180.095,122.385,
180.095,123.38,
180.095,124.375,
180.095,125.37,
180.095,126.365,
180.095,127.36,
180.095,128.355,
180.095,129.35,
180.095,130.345,
180.095,131.34,
180.095,132.335,
180.095,133.33,
180.095,134.325,
180.095,135.32,
180.095,136.315,
180.095,137.31,
180.095,138.305,
180.095,139.3,
180.095,140.295,
180.095,141.29,
180.095,142.285,
180.095,143.28,
180.095,144.275,
180.095,145.27,
180.095,146.265,
180.095,147.26,
180.095,148.255,
180.095,149.25,
180.095,150.245,
180.095,151.24,
180.095,152.235,
180.095,153.23,
180.095,154.225,
180.095,155.22,
180.095,156.215,
180.095,157.21,
180.095,158.205,
180.095,159.2,
180.095,160.195,
180.095,161.19,
180.095,162.185,
180.095,163.18,
180.095,164.175,
180.095,165.17,
180.095,166.165,
180.095,167.16,
180.095,168.155,
180.095,169.15,
180.095,170.145,
180.095,171.14,
180.095,172.135,
180.095,173.13,
180.095,174.125,
180.095,175.12,
180.095,176.115,
180.095,177.11,
180.095,178.105,
180.095,179.1,
180.095,180.095,
180.095,181.09,
180.095,182.085,
180.095,183.08,
180.095,184.075,
180.095,185.07,
180.095,186.065,
180.095,187.06,
180.095,188.055,
180.095,189.05,
180.095,190.045,
180.095,191.04,
180.095,192.035,
180.095,193.03,
180.095,194.025,
180.095,195.02,
180.095,196.015,
180.095,197.01,
180.095,198.005,
181.09,0,
181.09,0.995,
181.09,1.99,
181.09,2.985,
181.09,3.98,
181.09,4.975,
181.09,5.97,
181.09,6.965,
181.09,7.96,
181.09,8.955,
181.09,9.95,
181.09,10.945,
181.09,11.94,
181.09,12.935,
181.09,13.93,
181.09,14.925,
181.09,15.92,
181.09,16.915,
181.09,17.91,
181.09,18.905,
181.09,19.9,
181.09,20.895,
181.09,21.89,
181.09,22.885,
181.09,23.88,
181.09,24.875,
181.09,25.87,
181.09,26.865,
181.09,27.86,
181.09,28.855,
181.09,29.85,
181.09,30.845,
181.09,31.84,
181.09,32.835,
181.09,33.83,
181.09,34.825,
181.09,35.82,
181.09,36.815,
181.09,37.81,
181.09,38.805,
181.09,39.8,
181.09,40.795,
181.09,41.79,
181.09,42.785,
181.09,43.78,
181.09,44.775,
181.09,45.77,
181.09,46.765,
181.09,47.76,
181.09,48.755,
181.09,49.75,
181.09,50.745,
181.09,51.74,
181.09,52.735,
